review id,review title,review text,review rating,review do_recommend,review num_helpful,review date
46663,Nice for kids,Easy to use. Memory fills up fast though. Battery life is decent.,4,True,0,2016-12-23
36363,Great tablet,Great tablet for the price. I already have 3 followers including the hd.,5,True,0,2016-12-23
15763,Great tablet,Excellent tablet. Love the size. Fits perfectly in my purse. I would recommend this tablet.,5,True,0,2016-12-23
5463,Great budget tablet,Great tablet for kids. Good for Netflix and YouTube.,5,True,0,2016-12-23
54066,Great tablet for the price.,I bought this tablet for my 9 year old nephew and he loves it. It is easy to setup and very user friendly. Picked up a case for protection.Buy far the best bang for your buck for an entry level tablet.,5,True,0,2016-12-23
33466,Love it,My sister in law is in love with this. Best gift ever for her,5,True,0,2016-12-23
40869,Love it,Love it so much. So easy to use even for my little kids.,5,True,0,2016-12-23
30569,Stand Amazon Tablet,Works well for the money. Got it from Black Friday deal. User friendly,4,True,0,2016-12-23
89472,great ipad,i brought this for my kids and no regret. Make sure you buy a case protector along with it.,5,True,0,2016-12-23
48272,Works great,This tablet is so compact and fit in my purse. It works very well.,5,True,0,2016-12-23
37972,Excellent kid tablet,Perfect tablet for younger kids. It is inexpensive so when they inevitably break it you will not be so mad.,4,True,0,2016-12-23
96875,Best gift at a budget price,I bought this as a gift for my sister in law on thanks giving and this is the best gift...They just love it to the best,5,True,0,2016-12-23
65975,Good tablet go price,Very good tablet camera not very good poor resolution,3,True,0,2016-12-23
24775,Good starter tablet,Good starter tablet for beginner or child. Good quality for the price.,4,True,0,2016-12-23
14475,I like my Amazon tablet,I like the product I purchased actually purchased a second one I just have other concerns with Best Buy,5,True,0,2016-12-23
93978,Love,Love my tablet. Simple easy to use for reading and surfing the Internet,5,True,0,2016-12-23
73378,great tablet great price,Very nice tablet for the price. Fast and responsive,5,True,0,2016-12-23
52778,Nice gift,Inexpensive gift. Should have bought more to give away for Christmas,4,True,0,2016-12-23
42478,Good purchase for online surfing,This is a good purchase for online surfing and checking my mails,4,True,0,2016-12-23
32178,Just what I need,I use this tablet just for entertainment purposes on all amazon apps,4,True,0,2016-12-23
11578,Great give for my grandson,The tablet is a good tool to help him with reading,5,True,0,2016-12-23
1278,Whatta bargain,I bought 4 then 2 more. Great beginner tablet and great price.,5,True,0,2016-12-23
29281,great for children,its great for children not costly good for daily use,5,True,0,2016-12-23
18981,LOVE LOVE LOVEEEE,Perfect for my 10 years old daughter. She loves it and that makes me happy.,5,True,0,2016-12-23
8681,Nice cheap tablet,Great tablet for messing around with or just to have.,4,True,0,2016-12-23
88184,good,its really good and product and quality...user friendly to kids,5,True,0,2016-12-23
57284,Bought 2,Gave one each to my parents and they liked the gifts a lot.,5,True,0,2016-12-23
46984,Daughter loves it,Quick and light good for car rides plenty of apps and easy for my 2year old to use,5,True,0,2016-12-23
36684,Newest kindle,Really impressed with it. So many more features and works more like a cell phone than a tablet.,5,True,0,2016-12-23
5784,Great reader for my grandchild,It was the the perfect gift for my 7 year old grand daughter. She read 3 books the first evening.,5,True,0,2016-12-23
74987,Raffle winner seemed to love it.,We bought this item to be a raffle prize for our Unions annual Holiday party. Winner was excited to get it. Black Friday week deals made it hard to pass up.,4,True,0,2016-12-23
54387,It been great,I wanted to give something to my younger brother without being precarious,5,True,0,2016-12-23
23487,Best gift for kids for the price,A lot of tablet power and features for the price. Kids will thank you.,5,True,0,2016-12-23
13187,I already bought one from the store,Bought one at the store and liked it so got one for my daughter inlaw for Christmas,4,True,0,2016-12-23
92690,Excellent tablet,A great tablet for my son. It has YouTube and parental controls as well as time limits.,5,True,0,2016-12-23
82390,Great beginners device,This was a Christmas gift for my 2 year God son and he absolutely loves it,5,True,0,2016-12-23
41190,Great tablet,Love my new tablet its amazing recommended it for someone whos looking for a tablet for a cheap price,5,True,0,2016-12-23
30890,Great for kids,Kindle fire is one the tablet that those everything you need to do,5,True,0,2016-12-23
20590,Good tablet,This is a great little tablet for kids works fantastic,5,True,0,2016-12-23
100093,Great for kid,This is for my son he loves it works for his games,4,True,0,2016-12-23
