review id,review title,review text,review rating,review do_recommend,review num_helpful,review date
62151,Great item,This is a fantastic tablet. I take it to workAll the time.,5,True,0,2016-01-04
20951,Good,Good for beginners. My staff really liked this treat for christmas,5,True,0,2016-01-04
10651,Great Product at a good price,Gave this as a gift. Grandson loves it. We liked the low price.,5,True,0,2016-01-30
351,Fast and simple,My step son never really used a tablet before and he has no problem picking this up and just using it.,5,True,0,2016-01-30
79854,Great tablet for the kids,This tablet works wonders great price my grandchildren love it . My granddaughter love downloading books my grandsons enjoy the games.,5,True,0,2016-01-30
69554,great camera for a beginner,For an android powered device and no google support it works alright,5,True,0,2016-01-30
38654,Also got these for Christmas.,Bought for kids like how sturdy they are my son has dropped his twice and it must keeps on going. Also. Added Amazon prime which is a great deal.,5,True,0,2016-01-30
97557,Cheap tablet,A cheap tablet that is a very good bang for your buck.,5,True,0,2016-01-31
46057,I love this item,Great item for a fraction of the price of an ipdad,5,True,0,2016-02-03
15157,Great Tablet for the money,Good deal. I recommended this tablet to several family members.,5,True,0,2016-02-03
84360,Really enjoy this for reading books.,Great to use and I like the larger screen. It is fast and easy to use.,4,True,0,2016-02-05
74060,Product wasnt good,The tablet stop working after the second week. I couldnt find the receipt to return it. Its just beenCollecting dust,2,False,0,2016-02-05
63760,Great product.,Amazon did a fantastic job. I gave it to my father as a Christmas gift and he loves it.,5,True,0,2016-02-05
22560,Great for price,You get what you pay for. The camera is terrible but I bought it for games and reading. The ads can get annoying but for what I paid for its a good product,4,True,0,2016-02-05
91763,Kids love it,The screen is clear and great for playing games and watching videos.Doing homework is easier,5,True,2,2016-02-07
60863,Great Tablet,I bought the fire for my grandson and he loves it.,5,True,1,2016-02-06
57966,Good device for the price.,My granddaughter really loves it. She was so anxious to start using it.,5,True,1,2016-02-08
85969,5 star device crippled by amazon,This device would be the best possible tablet for the money if it had Google Play. However Amazon chose to block access to it. This took their well made tablet with a beautiful screen and great performance from an amazing value to a waste of money. This is my last amazon branded product.If you use a lot of apps or want specific apps shop for another device.,1,False,20,2016-02-14
65369,great upgrade from earlier kindle,gave my dad my kindle two years ago and at xmas time i loved the price and upgrades of camara and sd card,5,True,1,2016-02-14
13869,Amazon Fire,The Amazon Fire 7 inch turned out to be a good deal. The screen resolution is better than I thought. The battery is very good.,4,True,1,2016-02-16
83072,Perfect intro tablet,Great tablet for the money. Good way to see if you prefer a tablet or a laptop without spending a bunch of money to find out. Works good to stream movies or surf the web.,4,True,2,2016-02-15
72772,Good Tablet for a beginner,This is a good product for the price. It does do the basic things right. It however would need a bunch of features to be added to make it a great product.,4,True,0,2016-02-17
52172,Nice starter tablet,Purchased 6 of these tables for Christmas presents and was extremely surprised with how well they work for the price. The Amazon environment takes a little getting used to but the functionality of the tablet is great for the price.,5,True,2,2016-02-17
41872,Kindle Fire,Bought this one as a Christmas gift. Employee was very excited to receive and still loves the tablet.,5,True,0,2016-02-17
87578,great value,excellent for children school without breaking the bank,5,True,0,2016-02-26
66978,Excellent Tablet for the money,I love it because my grandson can use itEasily to play his games,5,True,0,2016-02-26
36078,Perfect travel size,Very happy with purchase. Would recommend to family and friends.,4,True,0,2016-02-26
5178,Fire Tablet,Great tablet for my kids or beginners.Highly recommend for all ages,5,True,0,2016-02-26
74381,Good for the price,This a good tablet. How ever I made it better by putting cyanogen mod on this to use the full android operating system,5,True,0,2016-02-26
64081,great kindle,It was a great purchase. I purchased 2 within one month.,5,True,0,2016-02-26
53781,Perfect size for Reading in bed,I had a kindle for years. It finally would not keep a charge. I like the smaller Kindle for my books so it is easy to hold in bed at nite. This is perfect.,5,True,0,2016-02-26
43481,Kindle fire is fire,Brought it for my husband and he absolutely loves it,5,True,0,2016-02-27
71484,Best Value Ever,I own several iPads but wanted to try one of these as I am an Amazon Prime member. These are a STEAL and what a value. The fact that you can insert a micro SD card to expand storage is a huge plus and I have been very pleased with the availability of APPs. I will be taking my this to Europe and have been able to download a bunch of movies for the trip from my Amazon Prime membership. I purchased at Best Buy with a gift card and now use it more than my iPad.,5,True,0,2016-03-04
19984,Need to push touch screen harder then Apple.,The apps offered was as expected. I was surprised that it was heavier than I w pe red.,4,True,0,2016-03-04
9684,amazing value,Great tablet for the price well built and worth every penny,5,True,0,2016-03-04
89187,Great entry level tablet,Great tablets for everyday use. My child watches his favorite YouTube videos on it.,3,True,0,2016-03-04
58287,amazon fire,my grandson loves it plays it all time loves the app. store,5,True,0,2016-03-03
17087,very good,It works good for kids and wherever you need for and good size,5,True,0,2016-03-04
96590,Refrigerate,I like to use my refrigerator it works like a champ and it freeze,4,True,0,2016-03-04
86290,Awesome tablet for a new user,This kindle was purchased for my mother. She took to the kindle with ease. She was able to navigate through the device without any problems. She is very happy with her kindle.,5,True,0,2016-03-04
45090,love it,i love this tablet. but my only complaint is the battery life. it sucks.,4,True,0,2016-03-04
24490,Great Gift,I bought this for my parents. It is easy to operate.,5,True,0,2016-03-04
93693,kindle fire,I love my kindle fire. It does exactly what I need it to do and more,5,True,0,2016-03-04
83393,Great tablet for the money,This is my second kindle fire I love the ease of use with the fire and all my books,5,True,0,2016-03-04
62793,The product is value its money,Bought it for my niece and nephews as a beginner tablet and turned out pretty well. Value buy.,5,True,0,2016-03-04
52493,excellent for my grandkids for school.............,The grandkids needed some research help for school. I researched and found that the Amazon tablet was the the best for any age. Best But was the best place to go for the best buy and price....,5,True,3,2016-03-20
42193,Easy to use,This product is very easy and light to use. Love it.,3,True,1,2016-03-20
31893,awesome,One of the best tablets other than android out there,5,True,1,2016-03-20
49596,Awesome tablet and cheaper,Great tablet with a lot of worth apps and everything for a low price.,5,True,1,2016-03-25
18696,Great for books and audiobooks,I use it for audiobooks a lot of the time . It has a good clear sound. Very easy to download books from the library .The battery seems to last a reasonable amount of time.,4,True,1,2016-03-25
87899,Great tablet,Love it whould tell everyone to get one buy it you will have tons of hours to do things.,5,True,1,2016-03-25
67299,Great for the price,Easy too use and a plus for wife to read books being a prime member,5,True,1,2016-03-25
15799,Fantastic product,This kindle is fast and affordable. I highly recommend it.,4,True,1,2016-03-25
5499,Love it,I bought this for my Mother. She loves it. She can play her games she likes and she can use kindle and audible all with just one device.,5,True,1,2016-03-26
95302,Great device,Really love it. Great display but not crazy about ads but still getting use to it.,4,True,1,2016-03-26
85002,great brought for a 5yr old,very easy to work the only thing i dont like the cord does not plug in good its like it not the cord for it,5,True,1,2016-03-26
23202,Tablet,My son really likes the kindle fire and it so easy for him to use,5,True,0,2016-06-24
2602,Excellent Product,Purchased for my son for ease of use and design. Would recommend.,5,True,0,2016-06-24
51205,good tab for the proce,brought it as a gift for my uncle and its a decent tab for the price.,3,True,0,2016-06-23
99808,I loved,this is the perfect table to download books from Amazon....,5,True,0,2016-06-25
89508,Great item Great price,Great item for Great price. Functions as expected.,4,True,0,2016-06-25
76311,Great little tablet for low price,I love this little tablet. My daughter loves free time app on it. She wants to play on the fire tablet more than her kids Samsung tab,5,True,0,2016-07-03
4211,Kindle is great for my 8 year old,Great phones for my sons that are 13 and my 8 year old lives his kindle,5,True,0,2016-07-02
94014,Great for my wife,this was great for my wife who just needed a basic tablet for web browsing and media consumption.,4,True,0,2016-07-08
83714,Great for kids,Tablet was purchased by our daughter with her own money. She worked her tail off for this tablet. She loves it and will be using for school and travel.,5,True,0,2016-07-08
73414,PERFECT,Right size for travel. Perfect for reading. Everyone should own one.,5,True,0,2016-07-07
